Product ID,Order created,Rental start,Rental end,Vendor ID,Customer ID
100001275,2005-11-18 06:11:09.9230000,2005-11-17 23:00:00.0000000,2005-11-18 22:59:59.0000000,39,29224
100001275,2005-12-14 14:47:29.3430000,2005-12-14 23:00:00.0000000,2005-12-15 22:59:59.0000000,39,29215
100001275,2006-01-26 12:18:22.2330000,2006-01-29 23:00:00.0000000,2006-01-31 22:59:59.0000000,39,28003
100001275,2006-01-26 12:50:57.6400000,2006-02-01 23:00:00.0000000,2006-02-02 22:59:59.0000000,39,28883
100001275,2006-03-11 10:47:04.5300000,2006-03-12 23:00:00.0000000,2006-03-15 22:59:59.0000000,39,28722
100001275,2006-03-16 12:04:29.5770000,2006-03-16 23:00:00.0000000,2006-03-17 22:59:59.0000000,39,28722
100001275,2006-04-03 14:26:15.6570000,2006-04-09 22:00:00.0000000,2006-04-12 21:59:59.0000000,39,77405
100001275,2006-04-05 09:28:05.9070000,2006-04-04 22:00:00.0000000,2006-04-05 21:59:59.0000000,39,51232
100001275,2006-04-11 05:17:21.8600000,2006-04-21 22:00:00.0000000,2006-04-23 21:59:59.0000000,39,27879
100001275,2006-04-18 13:02:44.5300000,2006-04-20 22:00:00.0000000,2006-04-21 21:59:59.0000000,39,77406
100001275,2006-04-26 07:50:05.8900000,2006-04-28 22:00:00.0000000,2006-04-30 21:59:59.0000000,39,28771
100001275,2006-05-01 05:30:27.8270000,2006-04-30 22:00:00.0000000,2006-05-01 21:59:59.0000000,39,27924
100001275,2006-05-01 12:12:12.1270000,2006-05-23 22:00:00.0000000,2006-05-25 21:59:59.0000000,39,79806
100001275,2006-05-06 08:01:23.4370000,2006-05-05 22:00:00.0000000,2006-05-07 21:59:59.0000000,39,28542
100001275,2006-05-10 08:42:52.6570000,2006-05-15 22:00:00.0000000,2006-05-16 21:59:59.0000000,39,79528
100001275,2006-05-15 11:44:36.5770000,2006-05-14 22:00:00.0000000,2006-05-15 21:59:59.0000000,39,29175
100001275,2006-05-18 09:45:01.0470000,2006-05-17 22:00:00.0000000,2006-06-01 21:59:59.0000000,39,29175
100001275,2006-05-22 14:58:39.2330000,2006-06-08 22:00:00.0000000,2006-06-09 21:59:59.0000000,39,28989
100001275,2006-06-07 12:42:28.8130000,2006-06-09 22:00:00.0000000,2006-06-10 21:59:59.0000000,39,82792
100001275,2006-06-19 06:29:59.8600000,2006-06-18 22:00:00.0000000,2006-06-21 21:59:59.0000000,39,29175
100001275,2006-06-30 11:50:45.3600000,2006-07-02 22:00:00.0000000,2006-07-03 21:59:59.0000000,39,28071
100001275,2006-07-10 07:46:08.7970000,2006-07-10 22:00:00.0000000,2006-07-11 21:59:59.0000000,39,85105
100001275,2006-07-17 10:34:35.7970000,2006-07-16 22:00:00.0000000,2006-07-17 21:59:59.0000000,39,28577
100001275,2006-07-19 13:14:39.3770000,2006-07-21 22:00:00.0000000,2006-07-22 21:59:59.0000000,39,81229
100001275,2006-08-01 08:02:00.2670000,2006-08-04 22:00:00.0000000,2006-08-05 21:59:59.0000000,39,86986
100001275,2006-08-17 11:45:13.8770000,2006-08-17 22:00:00.0000000,2006-09-06 21:59:59.0000000,39,28722
100001275,2006-08-24 09:50:53.7670000,2006-08-31 22:00:00.0000000,2006-09-02 21:59:59.0000000,39,28363
100001275,2006-08-25 07:53:05.0170000,2006-09-15 22:00:00.0000000,2006-09-17 21:59:59.0000000,39,88640
100001275,2006-09-05 07:17:59.4830000,2006-09-04 22:00:00.0000000,2006-09-05 21:59:59.0000000,39,28071
100001275,2006-08-31 05:49:16.0470000,2006-08-30 22:00:00.0000000,2006-08-31 21:59:59.0000000,39,29175
100001275,2006-09-25 07:29:33.7200000,2006-09-22 22:00:00.0000000,2006-09-23 21:59:59.0000000,39,90542
100001275,2006-10-01 15:26:12.7030000,2006-09-29 22:00:00.0000000,2006-09-30 21:59:59.0000000,39,90542
100001275,2006-10-01 15:50:22.5170000,2006-10-01 22:00:00.0000000,2006-10-03 21:59:59.0000000,39,27820
100001275,2006-10-06 13:28:47.3130000,2006-10-05 22:00:00.0000000,2006-10-06 21:59:59.0000000,39,90542
100001275,2006-10-10 08:25:10.1870000,2006-10-13 22:00:00.0000000,2006-10-14 21:59:59.0000000,39,91417
100001275,2006-10-10 08:25:10.1870000,2006-10-13 22:00:00.0000000,2006-10-14 21:59:59.0000000,39,91417
100001275,2006-10-19 13:45:26.0470000,2006-10-19 22:00:00.0000000,2006-10-26 21:59:59.0000000,39,27820
100001275,2006-11-02 12:21:04.6570000,2006-11-01 23:00:00.0000000,2006-11-02 22:59:59.0000000,39,28850
100001275,2006-11-09 15:19:45.7500000,2006-11-08 23:00:00.0000000,2006-11-16 22:59:59.0000000,39,27857
100001275,2006-11-23 15:07:13.6730000,2006-11-23 23:00:00.0000000,2006-11-24 22:59:59.0000000,39,28213
100001275,2006-12-07 12:09:07.8900000,2006-12-10 23:00:00.0000000,2006-12-11 22:59:59.0000000,39,28850
100001275,2006-12-15 06:41:23.0470000,2006-12-14 23:00:00.0000000,2006-12-15 22:59:59.0000000,39,35853
100001275,2006-12-15 06:41:23.0470000,2006-12-14 23:00:00.0000000,2006-12-15 22:59:59.0000000,39,35853
100001275,2007-02-14 14:48:35.6400000,2007-02-16 23:00:00.0000000,2007-02-18 22:59:59.0000000,39,96492
100001275,2007-02-26 11:10:32.7330000,2007-02-27 23:00:00.0000000,2007-02-28 22:59:59.0000000,39,28003
100001275,2007-03-02 10:29:01.9370000,2007-03-02 23:00:00.0000000,2007-03-06 22:59:59.0000000,39,29224
100001275,2007-03-02 14:00:41.2200000,2007-03-02 23:00:00.0000000,2007-03-03 22:59:59.0000000,39,28842
100001275,2007-03-09 10:42:02.2030000,2007-03-07 23:00:00.0000000,2007-03-08 22:59:59.0000000,39,29174
100001275,2007-03-14 15:16:09.3130000,2007-03-16 23:00:00.0000000,2007-03-17 22:59:59.0000000,39,92387
100001275,2007-03-30 12:32:58.1730000,2007-04-01 22:00:00.0000000,2007-04-02 21:59:59.0000000,39,28061
100001275,2007-04-02 10:08:33.7800000,2007-04-05 22:00:00.0000000,2007-04-07 21:59:59.0000000,39,99440
100001275,2007-04-04 14:06:01.6570000,2007-04-04 22:00:00.0000000,2007-04-09 21:59:59.0000000,39,29095
100001275,2007-04-10 08:16:12.9700000,2007-04-19 22:00:00.0000000,2007-04-23 21:59:59.0000000,39,51755
100001275,2007-04-10 08:16:12.9700000,2007-04-19 22:00:00.0000000,2007-04-23 21:59:59.0000000,39,51755
100001275,2007-04-19 11:44:07.5770000,2007-04-20 22:00:00.0000000,2007-04-21 21:59:59.0000000,39,100944
100001275,2007-04-20 12:43:14.2500000,2007-04-20 22:00:00.0000000,2007-04-21 21:59:59.0000000,39,86173
100001275,2007-04-26 08:40:56.2970000,2007-04-27 22:00:00.0000000,2007-04-29 21:59:59.0000000,39,101512
100001275,2007-05-02 06:53:34.2800000,2007-05-03 22:00:00.0000000,2007-05-04 21:59:59.0000000,39,27951
100001275,2007-05-08 08:05:04.8900000,2007-05-09 22:00:00.0000000,2007-05-10 21:59:59.0000000,39,101026
100001275,2007-05-31 05:55:21.6100000,2007-05-30 22:00:00.0000000,2007-06-01 21:59:59.0000000,39,27857
100001275,2007-06-01 06:41:14.6870000,2007-06-01 22:00:00.0000000,2007-06-03 21:59:59.0000000,79,103617
100001275,2007-06-06 07:28:30.0770000,2007-06-10 22:00:00.0000000,2007-06-17 21:59:59.0000000,39,104916
100001275,2007-06-07 08:19:29.7030000,2007-06-14 22:00:00.0000000,2007-06-15 21:59:59.0000000,39,105049
100001275,2007-06-15 12:09:26.2330000,2007-06-14 22:00:00.0000000,2007-06-15 21:59:59.0000000,39,105708
100001275,2007-06-18 17:29:57.4230000,2007-06-18 22:00:00.0000000,2007-06-19 21:59:59.0000000,39,105867
100001275,2007-06-22 05:19:10.5770000,2007-06-21 22:00:00.0000000,2007-06-22 21:59:59.0000000,39,105055
100001275,2007-07-03 10:01:45.6570000,2007-07-02 22:00:00.0000000,2007-07-03 21:59:59.0000000,39,28834
100001275,2007-07-05 07:50:45.4700000,2007-07-04 22:00:00.0000000,2007-07-05 21:59:59.0000000,39,29175
100001275,2007-07-09 05:41:36.8900000,2007-07-08 22:00:00.0000000,2007-07-09 21:59:59.0000000,79,98151
100001275,2007-07-13 06:02:41.6570000,2007-07-12 22:00:00.0000000,2007-07-13 21:59:59.0000000,39,35853
100001275,2007-07-16 06:48:39.8900000,2007-07-16 22:00:00.0000000,2007-07-19 21:59:59.0000000,79,107763
100001275,2007-08-11 07:25:47.2200000,2007-08-10 22:00:00.0000000,2007-08-11 21:59:59.0000000,39,29224
100001275,2007-08-22 12:07:18.7200000,2007-08-17 22:00:00.0000000,2007-08-19 21:59:59.0000000,39,110116
100001275,2007-08-23 08:28:03.4830000,2007-08-22 22:00:00.0000000,2007-08-23 21:59:59.0000000,39,28722
100001275,2007-08-27 11:02:07.7670000,2007-08-26 22:00:00.0000000,2007-08-27 21:59:59.0000000,39,27826
100001275,2007-08-29 11:14:49.1270000,2007-08-28 22:00:00.0000000,2007-08-29 21:59:59.0000000,39,27826
100001275,2007-09-13 06:07:43.8600000,2007-09-12 22:00:00.0000000,2007-09-13 21:59:59.0000000,39,28003
100001275,2007-09-26 08:08:01.3130000,2007-10-07 22:00:00.0000000,2007-10-09 21:59:59.0000000,39,112919
100001275,2007-10-02 13:51:36.5770000,2007-10-07 22:00:00.0000000,2007-10-10 21:59:59.0000000,39,28003
100001275,2007-10-18 08:59:24.0770000,2007-10-17 22:00:00.0000000,2007-10-18 21:59:59.0000000,39,35527
100001275,2007-10-20 15:51:24.2970000,2007-10-20 22:00:00.0000000,2007-10-21 21:59:59.0000000,39,114361
100001275,2007-10-23 08:01:53.7030000,2007-10-22 22:00:00.0000000,2007-11-02 22:59:59.0000000,39,29175
100001275,2007-11-05 08:20:12.3130000,2007-11-04 23:00:00.0000000,2007-11-05 22:59:59.0000000,39,29175
100001275,2007-11-06 15:04:05.9070000,2007-11-06 23:00:00.0000000,2007-11-07 22:59:59.0000000,39,28003
100001275,2007-11-12 14:50:53.3770000,2007-11-12 23:00:00.0000000,2007-11-15 22:59:59.0000000,39,28184
100001275,2007-11-13 09:07:51.2670000,2007-10-31 23:00:00.0000000,2007-11-02 22:59:59.0000000,79,98151
100001275,2007-11-19 13:28:32.2330000,2007-11-20 23:00:00.0000000,2007-11-27 22:59:59.0000000,39,28003
100001275,2007-11-19 13:28:32.2330000,2007-11-20 23:00:00.0000000,2007-11-27 22:59:59.0000000,39,28003
100001275,2007-11-29 11:45:15.4530000,2007-11-28 23:00:00.0000000,2007-11-30 22:59:59.0000000,39,27857
100001275,2008-01-12 07:37:04.0470000,2008-01-11 23:00:00.0000000,2008-01-13 22:59:59.0000000,79,98867
100001275,2008-01-17 10:34:52.0470000,2008-01-16 23:00:00.0000000,2008-01-21 22:59:59.0000000,39,28722
100001275,2008-02-15 10:00:51.1730000,2008-02-15 23:00:00.0000000,2008-02-16 22:59:59.0000000,39,119274
100001275,2008-02-15 15:05:15.4830000,2008-03-19 23:00:00.0000000,2008-03-21 22:59:59.0000000,39,119297
100001275,2008-03-13 10:16:16.6400000,2008-03-31 22:00:00.0000000,2008-04-02 21:59:59.0000000,39,101026
100001275,2008-03-19 07:15:43.5930000,2008-03-18 23:00:00.0000000,2008-03-20 22:59:59.0000000,39,28722
100001275,2008-03-19 13:33:47.1730000,2008-03-26 23:00:00.0000000,2008-03-28 22:59:59.0000000,39,119335
100001275,2008-04-07 05:56:08.6400000,2008-04-04 22:00:00.0000000,2008-04-06 21:59:59.0000000,39,156770
100001275,2008-04-09 08:45:49.0000000,2008-04-09 22:00:00.0000000,2008-04-12 21:59:59.0000000,39,101026
100001275,2008-04-10 12:36:52.4370000,2008-04-11 22:00:00.0000000,2008-04-12 21:59:59.0000000,79,158919
100001275,2008-04-14 09:49:37.9070000,2008-04-25 22:00:00.0000000,2008-04-27 21:59:59.0000000,39,28443
100001275,2008-04-16 05:32:16.8900000,2008-04-16 22:00:00.0000000,2008-04-18 21:59:59.0000000,79,159479
100001275,2008-04-22 07:10:30.2970000,2008-04-21 22:00:00.0000000,2008-04-24 21:59:59.0000000,39,101026
100001275,2008-04-23 13:46:29.4530000,2008-04-30 22:00:00.0000000,2008-05-04 21:59:59.0000000,39,160186
100001275,2008-04-26 07:39:10.0770000,2008-04-25 22:00:00.0000000,2008-04-26 21:59:59.0000000,39,92387
100001275,2008-04-28 05:55:56.3900000,2008-04-25 22:00:00.0000000,2008-04-26 21:59:59.0000000,39,28443
100001275,2008-04-29 08:03:08.7030000,2008-04-29 22:00:00.0000000,2008-05-01 21:59:59.0000000,39,160786
100001275,2008-05-05 05:18:10.4530000,2008-05-04 22:00:00.0000000,2008-05-05 21:59:59.0000000,39,83755
100001275,2008-05-05 14:23:01.2030000,2008-05-05 22:00:00.0000000,2008-05-07 21:59:59.0000000,39,101026
100001275,2008-05-07 14:12:47.0170000,2008-05-08 22:00:00.0000000,2008-05-10 21:59:59.0000000,39,29221
100001275,2008-05-08 13:35:27.7330000,2008-05-16 22:00:00.0000000,2008-05-17 21:59:59.0000000,79,161817
100001275,2008-05-13 09:18:34.8130000,2007-12-03 23:00:00.0000000,2008-05-09 21:59:59.0000000,39,113850
100001275,2008-05-14 07:51:57.4830000,2008-05-13 22:00:00.0000000,2008-05-14 21:59:59.0000000,39,28722
100001275,2008-05-16 10:03:55.7970000,2008-05-20 22:00:00.0000000,2008-05-21 21:59:59.0000000,39,162777
100001275,2008-05-20 11:58:00.4700000,2008-05-20 22:00:00.0000000,2008-05-21 21:59:59.0000000,39,28003
100001275,2008-05-22 07:08:26.9700000,2008-05-21 22:00:00.0000000,2008-05-23 21:59:59.0000000,39,28983
100001275,2008-05-26 12:34:08.5470000,2008-05-27 22:00:00.0000000,2008-05-28 21:59:59.0000000,79,100803
100001275,2008-05-30 10:30:39.0630000,2008-05-30 22:00:00.0000000,2008-05-31 21:59:59.0000000,39,163911
100001275,2008-05-30 12:21:32.3270000,2008-05-29 22:00:00.0000000,2008-05-30 21:59:59.0000000,39,164252
100001275,2008-06-14 09:21:29.5170000,2008-06-13 22:00:00.0000000,2008-06-24 21:59:59.0000000,79,165681
100001275,2008-06-14 09:35:39.4830000,2008-06-20 22:00:00.0000000,2008-06-21 21:59:59.0000000,39,105285
100001275,2008-06-17 10:42:57.7200000,2008-06-16 22:00:00.0000000,2008-06-26 21:59:59.0000000,39,117783
100001275,2008-06-17 11:06:11.8430000,2008-06-24 22:00:00.0000000,2008-06-26 21:59:59.0000000,39,28834
100001275,2008-07-18 06:18:33.3770000,2008-07-17 22:00:00.0000000,2008-07-18 21:59:59.0000000,39,28722
100001275,2008-07-16 11:12:36.3770000,2008-07-15 22:00:00.0000000,2008-07-18 21:59:59.0000000,39,28722
100001275,2008-07-29 07:33:16.3430000,2008-07-28 22:00:00.0000000,2008-07-29 21:59:59.0000000,39,168670
100001275,2008-08-06 06:22:05.0170000,2008-08-05 22:00:00.0000000,2008-08-08 21:59:59.0000000,39,28352
100001275,2008-08-06 12:02:36.6870000,2008-08-06 22:00:00.0000000,2008-08-07 21:59:59.0000000,39,29221
100001275,2008-08-26 08:02:56.3130000,2008-08-25 22:00:00.0000000,2008-08-26 21:59:59.0000000,39,27857
100001275,2008-08-29 08:18:00.5000000,2008-08-29 22:00:00.0000000,2008-08-30 21:59:59.0000000,39,101026
100001275,2008-09-19 11:02:02.1730000,2008-09-17 22:00:00.0000000,2008-09-18 21:59:59.0000000,39,83755
100001275,2008-09-24 05:48:31.1570000,2008-09-23 22:00:00.0000000,2008-09-25 21:59:59.0000000,39,27853
100001275,2008-09-25 07:18:28.2200000,2008-09-26 22:00:00.0000000,2008-09-28 21:59:59.0000000,39,28925
100001275,2008-09-26 11:11:56.5000000,2008-10-12 22:00:00.0000000,2008-10-16 21:59:59.0000000,39,171893
100001275,2008-09-30 06:42:57.3600000,2008-10-01 22:00:00.0000000,2008-10-02 21:59:59.0000000,79,172004
100001275,2008-10-07 13:12:47.8270000,2008-10-10 22:00:00.0000000,2008-10-12 21:59:59.0000000,39,51448
100001275,2008-10-21 11:38:04.9700000,2008-10-21 22:00:00.0000000,2008-10-22 21:59:59.0000000,39,27924
100001275,2008-11-18 12:07:22.0470000,2008-11-17 23:00:00.0000000,2009-03-06 22:59:59.0000000,79,173433
100001275,2008-11-24 12:57:28.4370000,2008-11-28 23:00:00.0000000,2008-11-29 22:59:59.0000000,79,106098
100001275,2009-03-02 15:03:27.2800000,2009-03-06 23:00:00.0000000,2009-03-07 22:59:59.0000000,39,175337
100001275,2009-03-13 06:43:15.6870000,2009-03-12 23:00:00.0000000,2009-03-13 22:59:59.0000000,39,83755
100001275,2009-03-14 09:31:12.2670000,2009-03-15 23:00:00.0000000,2009-03-20 22:59:59.0000000,79,178046
100001275,2009-03-18 06:17:21.8900000,2009-03-17 23:00:00.0000000,2009-03-18 22:59:59.0000000,39,83755
100001275,2009-03-25 06:04:59.1270000,2009-03-24 23:00:00.0000000,2009-03-26 22:59:59.0000000,39,28003
100001275,2009-03-28 08:14:42.6270000,2009-03-29 22:00:00.0000000,2009-04-01 21:59:59.0000000,39,28003
100001275,2009-03-28 10:41:13.3600000,2009-03-28 23:00:00.0000000,2009-03-29 21:59:59.0000000,79,104776
100001275,2009-03-31 09:18:39.6270000,2009-03-31 22:00:00.0000000,2009-04-01 21:59:59.0000000,79,178046
100001275,2009-04-06 09:49:50.5170000,2009-04-05 22:00:00.0000000,2009-04-06 21:59:59.0000000,39,179144
100001275,2009-04-03 14:12:56.6870000,2009-04-06 22:00:00.0000000,2009-04-08 21:59:59.0000000,39,28003
100001275,2009-04-08 12:08:48.6570000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,79,158919
100001275,2009-04-16 06:22:24.7800000,2009-03-29 22:00:00.0000000,2009-04-01 21:59:59.0000000,39,28003
100001275,2009-04-17 09:44:45.5630000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,39,28715
100001275,2009-04-18 08:01:34.0630000,2009-04-17 22:00:00.0000000,2009-04-18 21:59:59.0000000,39,179717
100001275,2009-04-20 08:00:56.5300000,2009-04-21 22:00:00.0000000,2009-04-23 21:59:59.0000000,39,179754
100001275,2009-04-27 07:55:20.1100000,2009-04-24 22:00:00.0000000,2009-04-26 21:59:59.0000000,39,180124
100001275,2009-04-27 07:55:20.1100000,2009-04-24 22:00:00.0000000,2009-04-26 21:59:59.0000000,39,180124
100001275,2009-05-07 08:53:59.6730000,2009-05-06 22:00:00.0000000,2009-05-08 21:59:59.0000000,39,180600
100001275,2009-05-12 12:07:50.0770000,2009-05-12 22:00:00.0000000,2009-05-18 21:59:59.0000000,39,28003
100001275,2009-05-13 05:57:16.4370000,2009-05-13 22:00:00.0000000,2009-05-14 21:59:59.0000000,110,180738
100001275,2009-05-22 11:32:07.7800000,2009-05-21 22:00:00.0000000,2009-05-23 21:59:59.0000000,39,178436
100001275,2009-05-25 10:06:11.8270000,2009-05-25 22:00:00.0000000,2009-05-27 21:59:59.0000000,39,28003
100001275,2009-05-25 14:12:15.4230000,2009-05-24 22:00:00.0000000,2009-05-26 21:59:59.0000000,39,118989
100001275,2009-05-28 08:33:20.6870000,2009-05-03 22:00:00.0000000,2009-05-04 21:59:59.0000000,79,100940
100001275,2009-05-28 08:33:20.6870000,2009-05-03 22:00:00.0000000,2009-05-04 21:59:59.0000000,79,100940
100001275,2009-05-28 08:33:20.6870000,2009-05-03 22:00:00.0000000,2009-05-04 21:59:59.0000000,79,100940
100001275,2009-05-29 14:01:47.5000000,2009-05-29 22:00:00.0000000,2009-05-30 21:59:59.0000000,39,36357
100001275,2009-06-02 08:48:29.1570000,2009-06-01 22:00:00.0000000,2009-06-08 21:59:59.0000000,39,181243
100001275,2009-06-10 06:35:33.8430000,2009-06-09 22:00:00.0000000,2009-06-12 21:59:59.0000000,39,28003
100001275,2009-06-11 14:27:32.4830000,2009-06-12 22:00:00.0000000,2009-06-13 21:59:59.0000000,79,161089
100001275,2009-06-12 08:50:58.0170000,2009-06-12 22:00:00.0000000,2009-06-13 21:59:59.0000000,39,181508
100001275,2009-06-15 05:11:04.6100000,2009-06-15 22:00:00.0000000,2009-06-18 21:59:59.0000000,39,83898
100001275,2009-06-24 12:43:18.4230000,2009-06-24 22:00:00.0000000,2009-07-01 21:59:59.0000000,39,83898
100001275,2009-06-26 07:01:08.7800000,2009-06-25 22:00:00.0000000,2009-06-26 21:59:59.0000000,39,28763
100001275,2009-06-29 08:19:57.1100000,2009-06-28 22:00:00.0000000,2009-07-16 21:59:59.0000000,39,178575
100001275,2009-06-30 11:19:22.8600000,2009-07-03 22:00:00.0000000,2009-07-05 21:59:59.0000000,39,182568
100001275,2009-07-04 07:36:09.2330000,2009-07-03 22:00:00.0000000,2009-07-05 21:59:59.0000000,39,182716
100001275,2009-07-13 13:50:38.1570000,2009-07-17 22:00:00.0000000,2009-07-19 21:59:59.0000000,39,183050
100001275,2009-07-13 13:50:38.1570000,2009-07-17 22:00:00.0000000,2009-07-19 21:59:59.0000000,39,183050
100001275,2009-07-20 08:56:11.0770000,2009-07-19 22:00:00.0000000,2009-07-22 21:59:59.0000000,79,183262
100001275,2009-07-29 08:24:37.7030000,2009-07-28 22:00:00.0000000,2009-07-29 21:59:59.0000000,39,183551
100001275,2009-08-03 08:56:34.9700000,2009-08-02 22:00:00.0000000,2009-08-06 21:59:59.0000000,39,27834
100001275,2009-08-03 09:42:33.8270000,2009-08-07 22:00:00.0000000,2009-08-08 21:59:59.0000000,79,98269
100001275,2009-08-12 14:20:18.5370000,2009-08-12 22:00:00.0000000,2009-08-14 21:59:59.0000000,39,28003
100001275,2009-08-18 05:14:16.5930000,2009-08-17 22:00:00.0000000,2009-08-19 21:59:59.0000000,79,181123
100001275,2009-09-28 07:40:12.4900000,2009-09-28 22:00:00.0000000,2009-09-30 21:59:59.0000000,39,185621
100001275,2009-10-07 10:16:35.5430000,2009-10-09 22:00:00.0000000,2009-10-10 21:59:59.0000000,79,185967
100001275,2009-10-07 14:34:04.8630000,2009-10-09 22:00:00.0000000,2009-10-11 21:59:59.0000000,39,185984
100001275,2009-10-07 14:34:04.8630000,2009-10-09 22:00:00.0000000,2009-10-11 21:59:59.0000000,39,185984
100001275,2009-10-09 06:07:20.9570000,2009-10-10 22:00:00.0000000,2009-10-11 21:59:59.0000000,39,175337
100001275,2009-10-23 13:03:00.5900000,2009-10-23 22:00:00.0000000,2009-10-25 22:59:59.0000000,39,28927
100001275,2009-11-16 14:13:12.5500000,2009-11-16 23:00:00.0000000,2009-11-18 22:59:59.0000000,39,29174
100001275,2009-10-29 11:03:09.1800000,2009-10-28 23:00:00.0000000,2009-10-29 22:59:59.0000000,39,170725
100001275,2010-03-03 06:22:36.6770000,2010-03-02 23:00:00.0000000,2010-03-03 22:59:59.0000000,39,96380
100001275,2010-03-25 09:31:27.3070000,2010-03-24 23:00:00.0000000,2010-03-30 21:59:59.0000000,39,96380
100001275,2010-04-14 08:01:43.3430000,2010-04-19 22:00:00.0000000,2010-04-20 21:59:59.0000000,39,29021
100001275,2010-04-20 09:51:56.0470000,2010-04-20 22:00:00.0000000,2010-04-21 21:59:59.0000000,39,192173
100001275,2010-04-20 12:58:38.9000000,2010-04-26 22:00:00.0000000,2010-04-27 21:59:59.0000000,39,81105
100001275,2010-05-06 05:43:31.3870000,2010-05-05 22:00:00.0000000,2010-05-06 21:59:59.0000000,39,83755
100001275,2010-05-11 09:57:46.7800000,2010-05-12 22:00:00.0000000,2010-05-13 21:59:59.0000000,39,28427
100001275,2010-05-11 10:59:38.2330000,2010-05-24 22:00:00.0000000,2010-07-16 21:59:59.0000000,39,29174
100001275,2010-05-29 08:43:40.3200000,2010-06-06 22:00:00.0000000,2010-06-07 21:59:59.0000000,39,193660
100001275,2010-07-09 13:02:01.9900000,2010-07-08 22:00:00.0000000,2010-07-09 21:59:59.0000000,39,96380
100001275,2010-07-24 08:25:51.0230000,2010-07-22 22:00:00.0000000,2010-07-25 21:59:59.0000000,39,195354
100001275,2010-07-28 07:24:57.8500000,2010-07-27 22:00:00.0000000,2010-07-28 21:59:59.0000000,39,51232
100001275,2010-08-07 07:55:33.7070000,2010-08-06 22:00:00.0000000,2010-08-08 21:59:59.0000000,39,51232
100001275,2010-08-09 07:15:05.9200000,2010-08-08 22:00:00.0000000,2010-08-09 21:59:59.0000000,39,115943
100001275,2010-08-10 09:03:43.2070000,2010-08-08 22:00:00.0000000,2010-11-29 22:59:59.0000000,39,29174
